mol_id,smiles,homo,lumo,gap,h298,gap_eV
gdb_116298,CCC1OCCC1CO,-0.2444,0.0764,0.3209,-425.421675,8.732133846337549
gdb_116341,OCC1CCOC2CC12,-0.2374,0.0756,0.3129,-424.199142,8.514442756369645
gdb_116364,CCC1CCOC=NC1,-0.2359,0.0228,0.2588,-404.350361,7.042306760461694
gdb_116392,CCC1OCCCC1=O,-0.2296,-0.0198,0.2098,-424.249864,5.7089488344082815
gdb_116511,C1CCCC(CC1)CO,-0.2623,0.0781,0.3404,-389.49547,9.262755878134314
gdb_116576,CCN=C1CC2CC2O1,-0.2378,0.0268,0.2646,-403.145499,7.200132800688425
gdb_116594,CCN=C1NC(=N)CO1,-0.2364,0.0073,0.2436,-435.291112,6.6286936895226765
gdb_116632,CCN=C1OCCC1O,-0.2542,0.0223,0.2765,-440.295875,7.523948297015682
gdb_116655,COC=NC(C)C1CN1,-0.2376,0.017,0.2546,-420.359613,6.928018938228544
gdb_116660,CNC=NC(C=O)C#N,-0.2384,-0.0362,0.2021,-434.068475,5.499421160314174
gdb_116731,CCC#CCN=COC,-0.2409,0.0254,0.2662,-403.103887,7.243671018682005
gdb_116886,OCCC#CC(O)C=O,-0.2572,-0.0431,0.2141,-458.917124,5.825957795266031
gdb_116919,CCCC#CC1CN1C,-0.218,0.0409,0.2589,-367.150205,7.045027899086294
gdb_116960,COCC#CCC1CN1,-0.2455,0.036,0.2815,-403.061063,7.660005228245621
gdb_116979,COCC#CCOC=N,-0.2609,0.0135,0.2744,-439.015341,7.466804385899106
gdb_116991,CCOC(=O)C#CC#C,-0.2625,-0.0675,0.1951,-420.591565,5.308941456592258
gdb_117012,CCOC(=N)C#CCO,-0.253,-0.0173,0.2357,-439.041716,6.413723738179371
gdb_117036,COCC(=O)C(=O)C=O,-0.2478,-0.1304,0.1174,-494.883045,3.1946167452789913
gdb_117062,CCC(=O)C(=O)OCC,-0.2487,-0.0667,0.1819,-460.205422,4.949751158145217
gdb_117131,CCNC(=O)C(C)C=O,-0.2489,-0.0439,0.205,-440.326902,5.5783341804275395
gdb_117210,COCC(=O)C1(C)CO1,-0.2472,-0.0238,0.2234,-460.131043,6.079023687353718
gdb_117223,CCNC(=O)C1CC1C,-0.2412,0.0324,0.2735,-404.371755,7.442314138277719
gdb_117303,CCOC(=N)CC(N)=O,-0.2492,0.0179,0.2671,-456.382511,7.2681612663033945
gdb_117344,CCOC(=O)CC(C)C,-0.2651,0.0197,0.2848,-425.469804,7.749802802857382
gdb_117418,CCNC(=O)OCC#N,-0.269,0.0066,0.2755,-455.186721,7.496736910769695
gdb_117627,COCC(C)(O)C#CC,-0.247,0.0422,0.2892,-424.177951,7.86953290233973
gdb_117710,COCC(C)(C)OC=N,-0.2557,0.0289,0.2846,-441.465145,7.744360525608185
gdb_117732,CCCC(O)(C=O)C#C,-0.2547,-0.04,0.2147,-422.986298,5.8422846270136235
gdb_117735,CCOC(C)(C=O)C#C,-0.2456,-0.0404,0.2052,-422.9774,5.583776457676737
gdb_117771,CCCC(N)(CC)C#N,-0.2582,0.0326,0.2909,-384.479804,7.915792258957909
gdb_117790,CNCC(C)(OC)C#N,-0.2338,0.0191,0.2529,-420.386965,6.881759581610365
gdb_117794,COC(C)(CCO)C#C,-0.2576,0.0394,0.2969,-424.161302,8.079060576433838
gdb_117807,NCC(O)(CCO)C#N,-0.2411,0.0272,0.2683,-456.334908,7.300814929798579
gdb_117821,CCOC(C)(CO)C=O,-0.2383,-0.0249,0.2135,-461.347352,5.809630963518438
gdb_117848,CCOC(C)(CO)CO,-0.2437,0.0554,0.2991,-462.534564,8.13892562617501
gdb_117876,CCCC(C)C#CC=O,-0.2613,-0.0561,0.2052,-387.069524,5.583776457676737
gdb_117898,CCCC(C)C(=O)C#C,-0.2595,-0.0552,0.2042,-387.069016,5.556565071430749
gdb_117942,CCCC(O)C(=O)NC,-0.2535,0.0233,0.2768,-441.51553,7.532111712889478
gdb_118017,COCC(C)C(O)C#N,-0.265,0.0092,0.2742,-440.271317,7.461362108649909
gdb_118107,OCCC(O)C1(O)CC1,-0.2553,0.0622,0.3176,-461.324798,8.642336271725789
gdb_118137,COCC(O)C1CC1O,-0.2273,0.0646,0.2919,-461.308398,7.943003645203897
gdb_118210,COCC(O)CC(C)=O,-0.2371,-0.0055,0.2315,-461.36054,6.299435915946222
gdb_118224,CCCC(O)CC(C)O,-0.2567,0.0658,0.3226,-426.623959,8.778393202955728
gdb_118289,CCCC(C)COC=O,-0.2763,0.01,0.2862,-425.449703,7.787898743601765
gdb_118295,CCOC(C)CNC=O,-0.2462,0.0372,0.2834,-441.502658,7.711706862112998
gdb_118310,CCN=C(C=O)OCC,-0.2396,-0.0705,0.1691,-440.286331,4.60144541419657
gdb_118332,COCC(C=O)C(C)=O,-0.2536,-0.0488,0.2048,-460.167185,5.572891903178342
gdb_118398,OCCC(CC#C)C=O,-0.2519,-0.0266,0.2253,-422.981826,6.130725321221096
gdb_118507,COCC(CO)C1CO1,-0.2516,0.0769,0.3284,-461.307237,8.93621924318246
gdb_118518,CCC(COC)CC#C,-0.2555,0.0529,0.3084,-388.238962,8.3919915182627
gdb_118561,COCC(CO)OC=N,-0.2464,0.0349,0.2813,-477.384658,7.654562950996424
gdb_118660,COCC(COC)C#C,-0.2517,0.0569,0.3086,-424.150601,8.397433795511896
gdb_118666,CCCC(COC)C=O,-0.2437,-0.0156,0.2281,-425.418871,6.206917202709863
gdb_118680,CC1C(O)C1(O)CCO,-0.2329,0.0545,0.2874,-461.324773,7.820552407096951
gdb_118689,CCOC1(C)C(C)C1C,-0.2321,0.0795,0.3116,-389.472265,8.47906795424986
gdb_118698,COCC1(O)C(O)C1O,-0.2355,0.0492,0.2848,-497.236854,7.749802802857382
gdb_118710,COCC1(C)C2CN1C2,-0.2244,0.0749,0.2993,-404.235785,8.14436790342421
gdb_118718,CCCC1(C)C2CCC12,-0.2452,0.0853,0.3305,-352.325758,8.993363154299034
gdb_118734,CC1(CCO)CC(=O)O1,-0.2717,0.0107,0.2824,-460.183776,7.684495475867011
gdb_118746,C1C(=O)CC1(CCO)O,-0.233,-0.0149,0.2181,-460.156959,5.9348033402499825
gdb_118791,CC1(CCO)OC1C#C,-0.2545,0.0187,0.2732,-422.957907,7.434150722403921
gdb_118829,OCCC1(O)CC1C=O,-0.2433,-0.0222,0.2212,-460.134804,6.019158637612546
gdb_118970,COCC1(C)COC1C,-0.2402,0.0794,0.3196,-425.391423,8.696759044217764
gdb_118999,CCCC1(C)COCO1,-0.25,0.0831,0.3331,-425.428121,9.064112758538602
gdb_119031,C1CC1(CCO)CC#N,-0.2723,0.0313,0.3036,-403.135553,8.261376864281957
gdb_119098,OCCC1(CO)CCO1,-0.2478,0.0681,0.3159,-461.323008,8.59607691510761
gdb_119110,CC(=O)C1(CC1)CCO,-0.2416,-0.0103,0.2313,-424.220221,6.2939936386970246
gdb_119130,COCC1(CO1)C(N)=O,-0.2425,0.0132,0.2557,-476.206952,6.957951463099131
gdb_119136,[NH3+]CCC1(CO1)C([O-])=O,-0.2407,0.014,0.2547,-476.221905,6.930740076853143
gdb_119141,CC(O)C1(CCO)CO1,-0.2616,0.0745,0.3361,-461.322584,9.145746917276567
gdb_119176,OCCC1(CC1)C1OC1,-0.2615,0.0769,0.3384,-424.166999,9.208333105642339
gdb_119283,CCCC1(COC1)C#C,-0.2514,0.0409,0.2923,-387.028013,7.953888199702292
gdb_119308,C1C(CN1)(CCO)C#N,-0.2445,0.0238,0.2683,-419.176506,7.300814929798579
gdb_119313,CCCC1(COC1)C=O,-0.2538,-0.0295,0.2244,-424.205727,6.106235073599707
gdb_119316,CCOC1(COC1)C=O,-0.2499,-0.0404,0.2095,-460.124955,5.700785418534486
gdb_119321,OCCC1(CCO1)C=O,-0.2467,-0.0357,0.211,-460.132332,5.741602497903467
gdb_119343,COCC12C3CC1CN23,-0.2341,0.0812,0.3154,-403.057806,8.582471221984616
gdb_119364,CCOC12CC(C1)C2=O,-0.2275,0.0092,0.2367,-422.980851,6.440935124425359
gdb_119424,CCOC12CC1(O)CC2,-0.2212,0.0786,0.2998,-424.17484,8.157973596547203
gdb_119454,OCCC12CC1C(=O)O2,-0.2702,0.0002,0.2704,-458.946486,7.357958840915154
gdb_119490,CCCC12OC1C1CC21,-0.2254,0.0689,0.2944,-387.011019,8.011032110818867
gdb_119493,CCOC12CC1C1CC21,-0.2079,0.0871,0.295,-386.999245,8.02735894256646
gdb_119546,CCOC12CC1OC2=O,-0.2595,-0.0023,0.2572,-458.935762,6.998768542468113
gdb_119560,OCCC12OC1CC2=O,-0.2442,-0.0281,0.2162,-458.922078,5.883101706382606
gdb_119567,CCCC12CC1CC2O,-0.2437,0.0751,0.3187,-388.258065,8.672268796596375
gdb_119595,COCC12CC1OC=N2,-0.2438,0.0113,0.2552,-439.054146,6.944345769976137
gdb_119650,CCCC12CC3C1CN23,-0.2254,0.0923,0.3177,-367.114694,8.645057410350386
gdb_119675,OCCC12NC3C1OC23,-0.237,0.0537,0.2907,-438.947397,7.910349981708712
gdb_119716,COCC12CCC1C2C,-0.2378,0.0886,0.3264,-388.242742,8.881796470690484
gdb_119742,OCCC12CNC1CO2,-0.2249,0.0649,0.2899,-440.216399,7.888580872711921
gdb_119753,CCCC1=CC(=O)OC1,-0.2628,-0.0368,0.226,-423.078067,6.149773291593288
gdb_119773,CCCC1=NC(C)CO1,-0.2391,0.0329,0.272,-404.376158,7.4014970589087365
gdb_119817,COCC1=CCC(=O)N1,-0.2133,-0.0008,0.2125,-439.111835,5.782419577272449
gdb_119823,C1C=C(NC1=O)CCO,-0.2125,0.0014,0.214,-439.120476,5.8232366566414315
gdb_119839,OCCC1=CCC(O)C1,-0.2378,0.0215,0.2592,-424.223137,7.053191314960089
gdb_119884,CCCC1=CCCOC1,-0.2329,0.0266,0.2595,-388.29635,7.0613547308338855
gdb_119928,CCCN1C(C)C1C#C,-0.2206,0.0368,0.2574,-367.143827,7.004210819717311
gdb_120006,CCCC1C(C)OC1=N,-0.2581,0.0305,0.2887,-404.354688,7.855927209216736
gdb_120010,CCCN1C(C)CC1=O,-0.2373,0.0386,0.2759,-404.376282,7.507621465268088
gdb_120080,OCCC1C2C3CC2N13,-0.23,0.078,0.308,-403.030464,8.381106963764303
gdb_120186,OCCN1C2CC1C2=O,-0.2426,0.0085,0.2511,-439.00538,6.832779086367586
gdb_120201,COCC1C2CC1C2O,-0.2527,0.0721,0.3248,-424.142404,8.838258252696901
gdb_120203,COCC1C2OC1C2C,-0.235,0.0852,0.3202,-424.130598,8.713085875965357
gdb_120234,CCCC1N2CC2C1=O,-0.2407,-0.022,0.2187,-403.114888,5.951130171997575
gdb_120308,CCOC1C2OCC12C,-0.2224,0.0705,0.2928,-424.164743,7.967493892825286
gdb_120489,CCOC1CC(O)C1O,-0.2444,0.059,0.3034,-461.332107,8.255934587032758
gdb_120499,CC1OC(CCO)C=C1,-0.2328,0.0163,0.249,-424.21943,6.775635175251011
gdb_120595,COCC1NC1(C)C#C,-0.2395,0.0366,0.2761,-403.065819,7.513063742517287
gdb_120776,OCCC1CC1N1CC1,-0.2322,0.0817,0.3139,-404.281268,8.541654142615632
gdb_120815,CCCC1CC1CC=O,-0.2434,-0.0179,0.2256,-388.28311,6.138888737094892
gdb_120817,CCCC1CC1OC=O,-0.2735,0.0033,0.2768,-424.227555,7.532111712889478
gdb_120859,COCC1NC1COC,-0.2489,0.0804,0.3293,-441.415221,8.960709490803847
gdb_120890,CCCC1CC2(CO2)C1,-0.2563,0.0771,0.3334,-388.257844,9.072276174412398
gdb_120949,CCOC1CC2CC1C2,-0.2425,0.0926,0.3351,-388.270491,9.11853553103058
gdb_120981,CCCC1OC2COC12,-0.2455,0.0627,0.3082,-424.177937,8.386549241013501
gdb_120987,COCC1CC2CCC12,-0.2496,0.0821,0.3317,-388.240496,9.026016817794218
gdb_121017,CC1C=CCC1CCO,-0.2362,0.0277,0.2639,-388.289391,7.181084830316234
gdb_121019,CCCC1CC=CC1C,-0.2344,0.0293,0.2637,-352.36905,7.175642553067035
gdb_121099,NC1=NC(CCO)CO1,-0.2241,0.0541,0.2782,-456.35317,7.570207653633862
gdb_121184,CCNC1CNC1C#N,-0.2288,0.0173,0.2461,-399.294703,6.696722155137647
gdb_121211,CCCC1OCC1C=O,-0.2483,-0.0328,0.2155,-424.208729,5.864053736010414
gdb_121238,CCOC1CCC1CC,-0.2414,0.0849,0.3263,-389.473003,8.879075332065883
gdb_121244,COC1COC1CCO,-0.2481,0.0692,0.3174,-461.31081,8.63689399447659
gdb_121259,CCOC1CCC2CC12,-0.2409,0.0844,0.3253,-388.280032,8.851863945819895
gdb_121294,CCOC1CC=CCO1,-0.2446,0.0225,0.2671,-424.224221,7.2681612663033945
gdb_121297,CCOC1COC=NC1,-0.2431,0.0251,0.2682,-440.279877,7.298093791173981
gdb_121315,CCCN1CCNC1=O,-0.2275,0.0658,0.2932,-420.455144,7.978378447323681
gdb_121354,CCCC1COCC1O,-0.2404,0.0681,0.3085,-425.421624,8.394712656887297
gdb_121405,COCC1CCCCC1,-0.2497,0.0891,0.3388,-389.499782,9.219217660140734
gdb_121486,CCCN=CNC(=O)C,-0.2421,-0.0084,0.2337,-420.443545,6.359300965687395
gdb_121608,C(CC(=O)C(=O)N)CO,-0.2411,-0.0622,0.1789,-476.257138,4.8681169994072535
gdb_121631,CCOCC(=O)C(C)C,-0.2314,-0.0146,0.2168,-425.432459,5.899428538130198
gdb_121691,CCCCC(=O)NC=O,-0.2488,-0.0274,0.2214,-440.334544,6.024600914861743
gdb_121724,C(COC(=O)CC=O)O,-0.2635,-0.0363,0.2272,-496.122156,6.182426955088474
gdb_121735,CCCCC(=O)NCC,-0.2397,0.0377,0.2775,-405.58794,7.5511596832616705
gdb_121779,CCOCC(C#C)C#N,-0.265,0.0109,0.276,-401.903038,7.510342603892688
gdb_121798,CC(O)(CCCO)C#N,-0.2744,0.0183,0.2927,-440.281521,7.964772754200688
gdb_121912,CCCCC(O)C(C)C,-0.2591,0.0685,0.3276,-390.696136,8.91445013418567
gdb_121913,CCCCC(O)C(C)O,-0.2558,0.0626,0.3184,-426.626414,8.66410538072258
gdb_121973,COCCC(O)CC#N,-0.2619,0.0267,0.2886,-440.27438,7.853206070592137
gdb_122028,COCCC(O)CCO,-0.2494,0.0685,0.3178,-462.530414,8.647778548974987
gdb_122037,CCCOC(C=O)C#N,-0.2809,-0.0582,0.2228,-439.079352,6.062696855606126
gdb_122050,CCCCN(C=O)C=O,-0.2508,-0.0353,0.2155,-440.319924,5.864053736010414
gdb_122079,CCCOC(CC)C#C,-0.2602,0.0408,0.301,-388.246707,8.190627260042387
gdb_122153,CC1(CC1O)OCCO,-0.249,0.0748,0.3237,-461.317741,8.808325727826315
gdb_122266,C1CC1(C#N)OCCO,-0.2757,0.0121,0.2878,-439.05588,7.8314369615953465
gdb_122297,CCCCC12CC1CC2,-0.2412,0.0873,0.3285,-352.329283,8.938940381807058
gdb_122338,CC1C(C)C1OCCO,-0.2427,0.0647,0.3074,-425.39074,8.364780132016712
gdb_122376,CCCCC1C2CCC12,-0.2464,0.0868,0.3332,-352.32401,9.066833897163201
gdb_122587,CCCCC1COC1=O,-0.2701,0.0104,0.2804,-424.252989,7.630072703375035
gdb_122592,CCCNC1COC1=O,-0.2369,0.0069,0.2438,-440.287891,6.634135966771874
gdb_122679,COCCC1CCCO1,-0.2414,0.0848,0.3262,-425.415018,8.876354193441285
gdb_122681,COCCC1COCO1,-0.2526,0.088,0.3407,-461.33688,9.270919294008111
gdb_122699,C1COC1=NCCCO,-0.2479,0.0302,0.2781,-440.260616,7.5674865150092625
gdb_122727,CCOCCC#CC#C,-0.2424,-0.0118,0.2305,-385.822502,6.272224529700234
gdb_122729,COCCCC#CC#C,-0.241,-0.0095,0.2315,-385.816542,6.299435915946222
gdb_122735,C(COCC#CC#N)O,-0.2772,-0.0566,0.2206,-437.837749,6.002831805864952
gdb_122737,CCCOCC#CC=O,-0.2674,-0.0616,0.2058,-422.98174,5.6001032894243306
gdb_122772,COCCOC(=N)C#C,-0.2564,-0.0255,0.2308,-439.026096,6.28038794557403
gdb_122816,CCC(=O)OCCOC,-0.2598,0.0213,0.2811,-461.379972,7.649120673747227
gdb_122853,COC(=O)CCCCO,-0.2641,0.0184,0.2825,-461.383678,7.687216614491609
gdb_122964,CCCCOC(C)CO,-0.252,0.0821,0.3341,-426.615116,9.09132414478459
gdb_122980,COCCOC(C)CO,-0.2516,0.0805,0.3322,-462.526803,9.039622510917214
gdb_123031,CN1CC1COCCO,-0.2299,0.0733,0.3031,-441.421113,8.247771171158963
gdb_123076,CCCCCCC#CC,-0.2391,0.0652,0.3043,-352.337834,8.280424834654148
gdb_123089,CCCCCCC(=O)N,-0.2424,0.0363,0.2787,-405.589583,7.583813346756855
gdb_123219,C(CC#N)COCCO,-0.2697,0.0313,0.301,-440.276697,8.190627260042387
gdb_123228,CCOCCCCC=O,-0.2496,-0.0206,0.229,-425.423091,6.231407450331252
gdb_123249,CCCCCCOCC,-0.2475,0.0894,0.3369,-390.688351,9.167516026273356
gdb_123296,C#Cc1c(nno1)C#N,-0.2888,-0.1015,0.1873,-430.408232,5.096692643873552
gdb_123389,C#CCOc1cnoc1,-0.2406,-0.0137,0.2269,-436.607722,6.174263539214676
gdb_123451,C(C1CN1)N1N=NN=N1,-0.2654,-0.0562,0.2092,-446.211307,5.6926220026606895
gdb_123599,C1C2CN1C1=NNC=C21,-0.2236,0.0278,0.2514,-396.864252,6.840942502241384
gdb_123600,C1C2CN1C1=NNN=C21,-0.2404,-0.0003,0.2401,-412.900179,6.533453837661718
gdb_123602,C1C2CN1C1=NON=C21,-0.2743,-0.0356,0.2388,-432.739635,6.4980790355419344
gdb_123608,C1C2CN3N=NC=C3N12,-0.2402,-0.0003,0.24,-412.945633,6.530732699037119
gdb_123676,C1C2OC1C1=NNN=C21,-0.2458,-0.0082,0.2376,-432.792003,6.465425372046749
gdb_123729,c1c(onn1)C2CCC2,-0.2645,-0.0358,0.2287,-417.972079,6.223244034457455
gdb_123753,C1CC(N1)C1=NOC=N1,-0.2345,-0.023,0.2115,-434.029755,5.755208191026462
gdb_123801,c1nc(no1)NC2CC2,-0.2312,-0.0095,0.2217,-434.039791,6.03276433073554
gdb_123858,C1CCc2c([nH]nn2)C1,-0.2361,0.0059,0.2419,-398.150703,6.582434332904497
gdb_123886,c1c(nncn1)N2CC2,-0.2336,-0.0666,0.167,-412.957323,4.544301503079996
gdb_123992,C1NC1C1=CN=CN=N1,-0.2345,-0.0683,0.1662,-412.957867,4.522532394083205
gdb_123993,C1NC1C1=CN=NC=N1,-0.2335,-0.0668,0.1667,-412.958913,4.536138087206199
gdb_124116,CC#Cc1c(cno1)N,-0.2054,-0.0278,0.1777,-416.768807,4.835463335912067
gdb_124180,CC#CCc1ccno1,-0.2518,-0.0106,0.2412,-400.712096,6.563386362532305
gdb_124203,CC#CCn1nnnn1,-0.28,-0.0459,0.2341,-428.956784,6.370185520185791
gdb_124260,CC(=O)c1cncnn1,-0.2509,-0.0938,0.1571,-432.885254,4.274908779244714
gdb_124346,CC(=O)N1N=COC1=N,-0.2424,-0.0308,0.2116,-470.026653,5.757929329651061
gdb_124428,CC(C#N)C1=NON=N1,-0.3381,-0.0891,0.249,-448.872544,6.775635175251011
gdb_124549,CC(C)c1noc(=O)o1,-0.2832,-0.0147,0.2685,-475.04571,7.3062572070477785
gdb_124577,CC(C)Cn1ccnn1,-0.2539,0.0028,0.2567,-399.329669,6.9851628493451186
gdb_124646,CC(C)Oc1c[nH]nc1,-0.2053,0.0251,0.2304,-419.212324,6.269503391075634
gdb_124677,CC(C=O)N1C=CN=N1,-0.2658,-0.0504,0.2154,-434.062575,5.8613325973858155
gdb_124777,CC(O)C1=CON=C1N,-0.2364,0.0036,0.24,-455.126415,6.530732699037119
gdb_124858,CC1(CC1)c2nc[nH]n2,-0.2361,0.0095,0.2455,-398.141485,6.680395323390053
gdb_124886,CC1(CN1)C1=NOC=C1,-0.2516,-0.0065,0.2451,-417.970416,6.669510768891659
gdb_124936,Cc1cn[nH]c(=O)c1C,-0.2294,-0.0548,0.1745,-418.056305,4.748386899924905
gdb_124986,Cc1c(cn[nH]1)CCO,-0.2257,0.0258,0.2516,-419.220574,6.84638477949058
gdb_124997,Cc1c(c(n[nH]1)O)CO,-0.2198,0.0212,0.241,-455.159208,6.557944085283108
gdb_125052,CC1=C(N)ON=CC1=N,-0.2082,-0.0436,0.1646,-434.044947,4.478994176089625
gdb_125083,CC1=C(NN=C1)C1CN1,-0.2336,0.0144,0.248,-398.115357,6.748423789005024
gdb_125085,Cc1cn[nH]c1N2CC2,-0.201,0.0343,0.2353,-398.109938,6.402839183680976
gdb_125087,Cc1cn[nH]c1OC=O,-0.247,-0.0191,0.2279,-453.973491,6.201474925460665
gdb_125163,Cc1c2c(no1)CC=C2,-0.2196,-0.0182,0.2014,-400.752854,5.480373189941983
gdb_125190,Cc1c2c(co1)onn2,-0.2282,-0.0673,0.1608,-452.708583,4.37559090835487
gdb_125210,Cc1c2c(n[nH]1)nno2,-0.2424,-0.0646,0.1778,-448.882182,4.838184474536667
gdb_125319,Cc1cnn(c1)CC=O,-0.237,-0.0373,0.1996,-418.027449,5.431392694699205
gdb_125345,Cc1cnc(nn1)C#N,-0.2622,-0.0959,0.1663,-411.801306,4.525253532707804
gdb_125373,CC1=CNN=C(O)C1=N,-0.1941,-0.019,0.1751,-434.081552,4.764713731672499
gdb_125411,Cc1conc1NC=N,-0.2274,-0.0044,0.223,-434.050906,6.068139132855324
gdb_125439,Cc1[nH]nc(n1)CC=O,-0.2414,-0.019,0.2223,-434.10446,6.0490911624831325
gdb_125524,Cc1cnn(n1)C2CC2,-0.2339,0.0041,0.238,-398.119183,6.476309926545143
gdb_125528,CC1=NN2C3CC3C2=N1,-0.245,-0.0118,0.2332,-396.881714,6.345695272564401
gdb_125599,CC1=NNC(=O)NC1=N,-0.2466,-0.0503,0.1963,-450.171449,5.341595120087444
gdb_125712,CC1=NOC(=N)C(O)=N1,-0.2486,-0.0713,0.1773,-469.991819,4.824578781413672
gdb_125713,CC1=NOC(=N)C=C1N,-0.2123,-0.0517,0.1606,-434.052485,4.370148631105672
gdb_125714,CC1=NOC(=N)N1C=O,-0.2486,-0.0473,0.2014,-470.007151,5.480373189941983
gdb_125791,Cc1c2c(on1)COC2,-0.2428,-0.0093,0.2335,-437.863209,6.353858688438198
gdb_125840,Cc1c(non1)NC=O,-0.2658,-0.0456,0.2202,-469.97963,5.9919472513665575
gdb_125887,CC1CC1N1C=NN=C1,-0.246,0.0165,0.2625,-398.120437,7.14298888957185
gdb_125897,CC1CC2=C(C1)N=NO2,-0.2465,-0.0351,0.2114,-417.990328,5.752487052401863
gdb_125972,CC1CN1C1=NC=NO1,-0.2448,-0.0084,0.2364,-434.035737,6.432771708551563
gdb_126020,CC1CNC2=NOC=C12,-0.2204,0.0043,0.2247,-417.993147,6.114398489473504
gdb_126037,CC1COC2=NOC=C12,-0.2463,-0.0061,0.2402,-437.866384,6.5361749762863175
gdb_126053,CC1NC1C1=NOC=N1,-0.2578,-0.0264,0.2314,-434.032035,6.296714777321623
gdb_126070,CC1OC1C1=CON=C1,-0.2557,-0.0177,0.2379,-437.849776,6.473588787920545
gdb_126119,CCC(=O)c1cnno1,-0.28,-0.0902,0.1898,-453.934386,5.164721109488522
gdb_126146,CCC(C)C1=CON=N1,-0.2663,-0.0353,0.2309,-419.18724,6.283109084198629
gdb_126231,CCc1c([nH]nc1N)N,-0.1895,0.0447,0.2342,-415.400911,6.372906658810389
gdb_126324,CCC1=CN=NNC1=N,-0.2331,-0.0671,0.166,-414.168597,4.517090116834008
gdb_126328,CCc1c[nH]nc1C#C,-0.2284,-0.0039,0.2245,-380.859238,6.108956212224306
gdb_126360,CCC1=NC(=O)N=NO1,-0.2782,-0.0417,0.2365,-470.096256,6.435492847176161
gdb_126369,CCc1[nH]nc(n1)CO,-0.2511,0.0082,0.2593,-435.290058,7.055912453584687
gdb_126407,CCc1nnc(o1)CC,-0.2596,-0.0001,0.2595,-419.235714,7.0613547308338855
gdb_126424,CCc1c(c([nH]n1)N)N,-0.1955,0.0437,0.2392,-415.396968,6.508963590040329
gdb_126445,CCc1c(n[nH]n1)NC,-0.2012,0.0133,0.2145,-415.386181,5.836842349764425
gdb_126488,CCc1c(non1)CC,-0.2879,-0.035,0.2529,-419.178895,6.881759581610365
gdb_126489,CCc1c(non1)CO,-0.2907,-0.0418,0.2488,-455.100349,6.770192898001814
gdb_126505,CCCc1c(nno1)C,-0.2539,-0.0286,0.2253,-419.19875,6.130725321221096
gdb_126512,CCCc1c(nn[nH]1)N,-0.2081,0.0073,0.2154,-415.386011,5.8613325973858155
gdb_126558,CCCc1cc([nH]n1)N,-0.2025,0.0418,0.2442,-399.348395,6.645020521270269
gdb_126566,CCCc1c(n[nH]n1)O,-0.2296,0.004,0.2336,-435.272741,6.356579827062797
gdb_126575,CCCc1c(con1)N,-0.2142,0.0026,0.2168,-419.195126,5.899428538130198
gdb_126590,CCCCc1cn[nH]n1,-0.2564,0.0003,0.2567,-399.337879,6.9851628493451186
gdb_126591,CCCCc1n[nH]nn1,-0.2834,-0.0233,0.2601,-415.378932,7.077681562581478
gdb_126603,CCCCn1nnnn1,-0.3152,-0.042,0.2732,-431.397189,7.434150722403921
gdb_126662,CCCNc1nnon1,-0.2467,-0.0552,0.1915,-451.265037,5.210980466106702
gdb_126697,CCN1C(=N)NN=C1O,-0.1916,0.0496,0.2413,-451.335277,6.566107501156904
gdb_126726,CCn1cc(nn1)NC,-0.1969,0.0112,0.2081,-415.376615,5.662689477790103
gdb_126730,CCN1C=CC(=N)N=N1,-0.217,-0.0525,0.1645,-414.157144,4.476273037465026
gdb_126738,CCn1ccc(n1)NC,-0.1852,0.0357,0.2208,-399.340364,6.00827408311415
gdb_126829,CCN1N=NC(=N)N=N1,-0.2486,-0.0858,0.1628,-446.208505,4.430013680846846
gdb_126833,CCn1c(c(nn1)C)C,-0.2315,0.0094,0.2409,-399.34254,6.5552229466585095
gdb_126974,CCNCc1ncno1,-0.2343,-0.0239,0.2103,-435.249786,5.722554527531276
gdb_127003,CCOc1cc(no1)O,-0.2266,0.0213,0.2479,-475.009666,6.745702650380426
gdb_127054,CCOCc1cnno1,-0.2677,-0.0351,0.2326,-455.105006,6.3293684408168085
gdb_127089,Cc1cc([nH]n1)N(C)C,-0.1875,0.0495,0.237,-399.335574,6.449098540299156
gdb_127095,Cn1c(ccn1)N(C)C,-0.2057,0.0326,0.2384,-399.326281,6.487194481043539
gdb_127158,CN(C)Cc1nnon1,-0.2323,-0.0693,0.1631,-451.243463,4.438177096720643
gdb_127217,Cn1c(=O)nnoc1=O,-0.3041,-0.1171,0.187,-505.936417,5.088529227999755
gdb_127242,Cn1cc(cn1)CC#N,-0.2473,0.0092,0.2565,-396.95715,6.979720572095922
gdb_127247,Cn1cc(nn1)CCO,-0.2442,0.0011,0.2453,-435.254372,6.674953046140856
gdb_127250,Cn1cc(c(n1)O)CO,-0.2063,0.0338,0.2402,-455.148417,6.5361749762863175
gdb_127304,CN1C=CC(=N1)C1CO1,-0.2363,0.0109,0.2472,-417.993577,6.726654680008234
gdb_127348,Cn1cnc(n1)OC=O,-0.2598,-0.0102,0.2495,-470.038019,6.789240868374006
gdb_127366,Cn1cnn2c1ncn2,-0.2466,-0.0053,0.2413,-429.048378,6.566107501156904
gdb_127416,CN1CCn2c1cnn2,-0.2089,0.0152,0.2241,-414.168988,6.09807165772591
gdb_127435,Cc1ccc(=O)n(n1)C,-0.2262,-0.0547,0.1714,-418.050066,4.664031602562343
